course_id,Title,Overall_Rating,Topic,Instructor,Video_Duration_Hr,Is Paid,Price
5502,Binary: The Foundation of All Computing,4.9,Computer Science,Kilton Hopkins,2,YES,44.98
5503,Marketing Analytics: Customer Value and Promotion Strategy,4.2,Marketing Analytics,Start-Tech Academy,1.5,YES,29.98
5504,Chess Endings - Complete Training Course,4.7,Chess,Manuel Ocantos,6,YES,128.98
5505,Practical Counterpoint Music Theory,4.4,Music Theory,Victoria Williams LmusTCL BA(Mus),2.5,YES,128.98
5506,Music Mixing Masterclass - How To Mix A Track In Ableton,5,Unknown,Omar Meho,4,YES,128.98
5507,SAP Business One B1 Setup Installation With Free Software,4.8,SAP Business One,Saad Nadeem,1,YES,104.98
5508,The Complete Amazon Honeycode Course,4.5,Amazon Honeycode,Common Aim,1.5,YES,29.98
5509,Storytelling to Influence,4.3,Storytelling,Jeff Tan,1,YES,68.98
5510,Magnetic Goal Setting Course,5,Goal Setting,Magnetic Alliance,1.5,YES,128.98
5511,C_HANADEV_17 ||  SAP HANA 2.0 SPS05 Certification Exam MCQ,5,SAP Certified Development Associate - SAP HANA,Rohit Redhu,0,YES,44.98
5512,Inverse Kinematics (IK) Rigging | Blender,4,Blender,Kurtis Chamberlain,3.5,YES,44.98
5513,Create Engaging Social Media Videos With No Skills or Budget,4.3,Video Creation,Dom O'Neill,2,YES,128.98
5514,The Complete HAProxy Guide,0,HAProxy,Vaga Notes,2,YES,34.98
5515,Microsoft Excel - From Beginner to Expert in 6 Hours,4.5,Excel,Todd McLeod,6.5,YES,34.98
5516,How to avoid Excel errors and keep your boss happy,3.9,Excel,Kate Bostock,5,YES,68.98
5517,Cryptocurrency Wealth Creation Course,4.2,Cryptocurrency,Anthony Horne,1,YES,29.98
5518,Selenium WebDriver with Java for beginners,4.6,Selenium WebDriver,Dmitry Shyshkin,6.5,YES,88.98
5519,A Course In Miracles,0,Spirituality,Lisa Newton,1.5,YES,68.98
5520,The 30 in 45 Weight Loss & Body Transformation Program,4.1,Weight Loss,Anthony Robinson,1,YES,128.98
5521,"Vyond Studio - Learn Basics, Advanced, & Secrets!",3.2,2D Animation,David Martin,3.5,YES,104.98
5522,"Learn to play HARMONICA, the easiest instrument to pick up!",4.5,Harmonica,Ben Hewlett,22.5,YES,158.98
5523,Cigars - From novice to expert in one course,4.4,Bartending,Carlos Batista,1.5,YES,40.98
5524,Double your business - Marketing blueprint/pricing strategy,4.1,Marketing Strategy,Krisztina Rudnay,1,YES,98.98
5525,Presentation Skills  public speaking for Kids/teens,4.3,Presentation Skills,Kanika Mehrotra,2.5,YES,78.98
5526,Marketo for Managers,4.1,Marketo,Steven Moody,2.5,YES,218.98
5527,Digital Parenting,5,Parenting,Marika Sikharulidze,0.7,YES,55.98
5528,Unreal Engine 5: Beginner's Course,4.8,Unreal Engine,Titanforged Entertainment,3.5,YES,104.98
5529,Where Do I Get Started With My Coding Journey!?,5,Software Development,Derrick Claye,0.6,YES,29.98
5530,Hands-On Transcription Practice Series - Course B,4.9,Transcription,Amanda Fichter,0.566666666666666,YES,68.98
5531,Learn to Storyboard for Film or Animation,4.5,Filmmaking,Siobhan Twomey,2,YES,108.98
5532,Cryptocurrency Trading And Secrets | The Beginners Bootcamp,4.3,Cryptocurrency,Zoolord Academy,1,YES,128.98
5533,Write a Bestselling Novel in 15 Steps (Writing Mastery),4.7,Novel Writing,Jessica Brody,3.5,YES,108.98
5534,Conquering You Stress with the Five R's,3.9,Unknown,Richard Blonna,1.5,YES,49.98
5535,SELF-CONFIDENCE: 40-minute Confidence & Self Esteem Guide,4.5,Confidence,Jimmy Naraine,2,YES,158.98
5536,Bitcoin & Blockchain in 1 hour,5,Bitcoin,Will Edwards,1,YES,29.98
5537,Dart and Flutter Tutorials for Beginners,5,Google Flutter,Pramila Rawat,2,YES,29.98
5538,Proofreading to Perfection,5,Writing Editing,Marcia Yudkin,1.5,YES,40.98
5539,2021 PMP Exam Prep l Practice Tests l New PMP Version,5,PMP,Achref Hassini,0,YES,128.98
5540,ActiveMQ Messaging using Java Messaging Service (JMS),4.6,Unknown,Vaga Notes,2,YES,34.98
5541,"Database Engineer/DBA  -  (MySQL,  MongoDB,  SQLite)",4.4,Database Administration,Bluelime Learning Solutions,17.5,YES,128.98
5542,Object Oriented C# MasterClass Part 2,0,Object Oriented Programming,Manish Narayan,2.5,YES,64.98
5543,Spanish Speaking Practice With 250+ Most Useful Phrases,5,Spanish Language,SpanishFirst Learning,1.5,YES,29.98
5544,Mental Health and Neuroplasticity: Change your Brain,4.6,Neuroplasticity,Emma McAdam,3.5,YES,108.98
5545,Jazz for the Curious Guitarist,4.5,Guitar,Dan Dresnok,14,YES,138.98
5546,Drone Photography | Shoot Professional Photos With Any Drone,4.7,Drone Photography,Dale McManus,2,YES,88.98
5547,Body-Confidence Basics: Learn to love the way you look,5,Self-Esteem,Yasmin IgnÃ©,0.616666666666666,YES,29.98
5548,Crash Course Basics of Search Engine Optimization (SEO),4,SEO,Captivate Learning Group,0.683333333333333,YES,64.98
5549,Illustrator CC 2021: Drawing & Reshaping tools MasterClass,5,Adobe Illustrator,Rohit C,1.5,YES,34.98
5550,How to Write Non-Fiction Book in 30 Days?,0,Writing a Book,Kailash Pinjani,1.5,YES,29.98
5551,Calm Mom: A Course for All Moms,0,Self-Awareness,Stephanie Sackerman,2,YES,78.98
5552,Cisco: CCNP Implementing Cisco IP Routing (ROUTE ) Exam 2021,3.5,CCNP Routing and Switching,Nadia NaNa,0,YES,78.98
5553,Herbalism :: Essential First Aid Remedies [Certificate],4.8,First Aid,Elizabeth Heck,0.516666666666666,YES,59.98
5554,Couples Counseling | Learn to Live happy with Life Partner,4.4,Marriage,Yasir Mehmood,0.533333333333333,YES,29.98
5555,Business English for Job Interviews,5,Business English,Vyara Georgieva,2,YES,128.98
5556,The Ultimate Budget-Friendly Europe Travel Guide,5,Travel Hacking,Tony Valentino,2.5,YES,128.98
5557,Quickbook Mastery in 60 Minutes Full Accounts-UK Accountant,4.9,Accounting,Simple Steps Learning Academy,1,YES,88.98
5558,Oracle 12c Data Guard Administration,4.5,Oracle Data Guard,Arun Kumar,10.5,YES,138.98
5559,Character Creation for Games Vol. 2: Production Workflow,4.7,Unknown,Victory3D LLC,18,YES,64.98
5560,How to Make Candles - Candle Making for Beginners,4.4,Candle Making,Shona O'Connor,3,YES,128.98
5561,2. Positive Psychology Habits Practitioner Certificate [2/9],4.6,Habits,Braco Pobric,7,YES,148.98
5562,"Build Strava Clone in iOS using MapKit, Realm and UIKit",0,iOS Development,DevTechie Inc,4,YES,40.98
5563,Purpose Driven Life Skills:,5,Adult Education,Andre Fitzgerald Hayes,6,YES,128.98
5564,Sushi Masterclass by Award-Winning Culinary Academy,4.5,Sushi,Kazumi Wickenkamp,1.5,YES,128.98
5565,Amazon Private Label Selling Overview for 2021,3.8,Selling on Amazon,Candace Marra,2.5,YES,29.98
5566,Double Your Productivity By Tomorrow Morning: 12 Step Guide,4.7,Unknown,Brandon Hakim,2,YES,128.98
5567,Email Productivity Crash Course: Gmail & MS Outlook,0,Gmail Productivity,Yassine El Rhaffouli,2,YES,59.98
5568,Accelerated Learning - Acquire any Skill at 10x the speed,4.6,Learning Strategies,Nandini Rathi,2,YES,29.98
5569,DB-203 || Data Engineering on Microsoft Azure Practice Exam,5,Microsoft Certification,Jyoti singh,0,YES,44.98
5570,"Dental Sales Skills Bootcamp, also for Physicians",5,Sales Skills,Dr. German Gomez,6,YES,218.98
5571,Affiliate Marketing with No Money and No Site on ClickBank.,4.5,Unknown,Francesco Santi,2.5,YES,128.98
5572,Fundamentals of Social Work Studies: Become a Social Worker,0,Social Work,Alpha Academy,2.5,YES,29.98
5573,The Fastest Way to Lose Belly Fat,4,Weight Loss,Jack Wilson,2,YES,128.98
5574,You Found It!  Foodies Ultimate Food Photography Masterclass,4.6,Food Photography,Ted Nemeth-Highly Rated Udemy Instructor & Professional Photographer,4,YES,108.98
5575,"GoPro Masterclass: Set Up, Filming, Cinematography & Editing",4.5,GoPro,Jan Klaeui,1.5,YES,29.98
5576,Complete General Chemistry 20+ hours of lectures & examples,4.1,General Chemistry,Rahsoft Chemical Engineering Department,20.5,YES,29.98
5577,US / United State History - Prehistory to Reconstruction,4.7,U.S. History,J.F. Parcher,11,YES,29.98
5578,The Art of Free-Flow Singing and Public Speaking,4.9,Lyric Writing,Destiny Love,1.5,YES,148.98
5579,Guided Meditations: 3 easy ways to calm an overthinking mind,5,Unknown,Ivana Bojadzievska,0.716666666666666,YES,40.98
5580,Microsoft Windows Server 2016 Training for Beginners,4.5,Windows Server,Paul Hill,6.5,YES,128.98
5581,"Navigate & Respect Age, Ethnic & Racial Differences",4.5,Diversity and Inclusion,Eleventure Team,0.4,YES,29.98
5582,Egypt 101-Your Guide To Be A Local Egyptian,5,History,Mohamed Ali,3,YES,29.98
5583,Learn 3 Watercolor Techniques in Procreate,4.3,Procreate Digital Illustration App,Maurizio De Angelis,3,YES,118.98
5584,MS-203: Microsoft 365 Messaging -scenario tests [2021],5,Microsoft Certification,International IT Exam College,0,YES,59.98
5585,How To Build Confidence,4.3,Confidence,Stefanie Lethbridge and Chelsea Rolph,1,YES,64.98
5586,Login Sign up UI from Scratch with Flutter,0,Google Flutter,Google DSC CPU,0.533333333333333,YES,29.98
5587,Mastering Data Modeling Fundamentals,4.4,Data Modeling,Alan Simon,3,YES,55.98
5588,Start & Grow Your Staffing & Recruiting Business in 2021,4.3,Entrepreneurship Fundamentals,Ryan Lecour,6.5,YES,138.98
5589,10 Shopify Dropshipping Strategies That Make Me 6-Figures,4.5,Dropshipping,Nik Swami,2.5,YES,108.98
5590,Entrepreneurship and Business Life Coach Certification,4.6,Entrepreneurship Fundamentals,Joeel & Natalie Rivera,11,YES,138.98
5591,"Magnetism, Electromagnetism, Electromagnetic Induction",0,Physics,Emily Wong,2.5,YES,98.98
5592,IGBC AP - 2 Mock Tests,3,Sustainable Architecture,Sustainable Architects,0,YES,29.98
5593,Full Android 11 Masterclass Course with Java | 53 Hours,4.5,Android Development,Oak Academy,52.5,YES,128.98
5594,Aptitude and Reasoning (Bilingual English 80% telugu 20% ),0,Unknown,Ashok kumar Bandi,62,YES,34.98
5595,The Ultimate SaaS Marketing Glossary : A to Z,4.1,SaaS,Kanika B,1.5,YES,40.98
5596,Format String Vulnerabilities,5,Ethical Hacking,Srinivas .,1.5,YES,108.98
5597,The Partnership Puzzle,4.9,Horsemanship,Naomi Leach,2,YES,138.98
5598,Contract Law: Formation of Contracts,4.9,Law,Commonlaw Commoner,1.5,YES,34.98
5599,Making Sense of User Stories,4.4,User Stories,Luminescence Training,2,YES,29.98
5600,FL Studio Beginners Course [Learn FL Studio 20 Basics],4.5,FL Studio,Riley Weller,4.5,YES,128.98
5601,SEO Masterclass: Rank Your Website Higher with Better SEO,4.7,SEO,Phil Ebiner,4.5,YES,128.98
5602,Creating and Using CSS Image Sprites,5,CSS,Robert Kohler,4,YES,29.98
5603,Complete course in AutoCAD : 2D and 3D,4.4,AutoCAD,CADCIM Technologies,16.5,YES,44.98
5604,Meditation Inspiration Creation!,5,Meditation,Gal Peiser,4,YES,40.98
5605,Business Coaching Certification FECBC Business Fundamentals,4.4,Business Fundamentals,Fearless Entrepreneur Academy,5.5,YES,138.98
5606,A Pragmatic Approach to Machine Learning with R for 2021,5,Business Analytics,Richard Churchman,10,YES,128.98
5607,How to Speak Japanese Cross-culturally (All Levels),4.6,Japanese Language,Takashi Kawatani,2.5,YES,108.98
5608,Trauma and Childhood Obesity,0,Childhood Trauma Healing,Robert Rhoton,4.5,YES,78.98
5609,CFAÂ® Level 1 (2021/2022) - Complete Derivatives,4.4,CFA,"PrepNuggets | by Keith Tan, CFA",2,YES,59.98
5610,Unity - Basic Course Vol.1,4.7,Unity,Francesco Ugolini,9.5,YES,44.98
5611,Pronounce English & Australian Vowels,5,English Pronunciation,Sharyn Doolan,3,YES,34.98
5612,C# (CSharp) - Practice Tests (Covers Latest C# versions),0,C#,Sudheendra Desai,0,YES,29.98
5613,Basics of Warehouse Management,5,Warehouse Management,Operational Excellence Training,6,YES,128.98
5614,Design your ideal life in 6 weeks,0,Life Purpose,Hannah Chen,1,YES,128.98
5615,The Organised Mind,5,Mindset,Michael A. Cassar,1,YES,104.98
5616,Microsoft Certified Solutions Associate and Expert Test 2021,0,Microsoft Certification,skillpractical.com Learning,0,YES,29.98
5617,Dog Training - BARF - Feed Your Dog A Raw Diet,4.3,Animal Nutrition,Sharon Bolt,1.5,YES,128.98
5618,How ToÂ Be Highly Successful As A Professor,0,Tutoring Business,Author Dr. Harris,1,YES,34.98
5619,Email Marketing Academy: Master Email Marketing With Klaviyo,5,Email Marketing,Filip Skotarski,1,YES,128.98
5620,"Adobe CC Masterclass: Photoshop, Illustrator, XD & InDesign",4.6,Adobe Illustrator,Lindsay Marsh,13,YES,128.98
5621,Learning Apache Hadoop EcoSystem- Hive,3.8,Apache Hive,Balaji M,4.5,YES,29.98
5622,Glimpses of ECG measurement & machine overview,5,Electrocardiogram,Madhuri Thatte,0.533333333333333,YES,29.98
5623,Music theory for complete beginners,4.3,Music Theory,Miguel Fajardo,1,YES,29.98
5624,VAT in the UAE Complete course: Principles and Application,3.5,Value Added Tax (VAT),Tanweer Sheikh,5,YES,128.98
5625,Apple Photos - Up to Speed,0,Mac Basics,Roger Hyttinen,4,YES,29.98
5626,Master Rubik's Cube in 4 days!,4.1,Rubik's Cube,Hani Gamal,1.5,YES,49.98
5627,The Step By Step Course For New Real Estate Agents,5,Real Estate Marketing,Fady Fareed,10,YES,34.98
5628,Dog Health and First Aid,4.8,Pet Care,Dr Sophie Bell - BVMS MRCVS,2,YES,34.98
5629,Productive Morning Routine: Reach your Maximum Potential,4.9,Morning Routine,Anmol Pandey,0.6,YES,29.98
5630,Child Psychology Practice Tests - 1,0,Child Psychology,Tsisana Kharabadze,0,YES,29.98
5631,Christian Public Speaking,4.7,Public Speaking,Dr. Heidi Petak,1.5,YES,29.98
5632,Learn To Code By Making a 2D Platformer in Unity & C#,4.7,Unity,James Doyle,15,YES,128.98
5633,Adobe Lightroom CC: Landscape Photography Master Class 2021,4.6,Workflow,Fabian Rosshirt,3.5,YES,158.98
5634,Profitable Digital Marketing,4,Unknown,Manjula Sundharam,3,YES,55.98
5635,Creating Your Own Signature Personal Brand 101,4.6,Personal Branding,Kevin Samuels,1,YES,29.98
5636,How to Make an eCommerce Website in WordPress in 2021,0,WordPress for Ecommerce,Md Zaman,3,YES,118.98
5637,JavaScript : Complete Course 2021 (Beginner to Advance),0,JavaScript,Anil Bajpai,2.5,YES,29.98
5638,Jazz Piano Lessons,3.8,Piano,Larry Minsky,3.5,YES,108.98
5639,Psychic Development - Intermediate,0,Psychic,Riki Davies,3,YES,178.98
5640,Machine Learning A-Zâ„¢: Hands-On Python & R In Data Science,4.5,Python,Kirill Eremenko,44,YES,128.98
5641,Paint Effects for Prop Weapons,0,Painting,Rut Villamagna,2.5,YES,59.98
5642,Confluence Bootcamp :: Beginner's Guide To Confluence Cloud,5,Confluence,"Malay Biswal PMP, SAFe PO/PM, Math and Telecom Enthusiast",2,YES,59.98
5643,Ms Excel/Excel 2021 - The Complete Introduction to Excel,4.2,Excel,Yassin Marco,3,YES,68.98
5644,Siemens NX Nastran : Learn Engineering Simulations,4,Finite Element Analysis,Veer Tutorial,6,YES,59.98
5645,Angular - The Complete Guide (2021 Edition),4.6,Angular,Maximilian SchwarzmÃ¼ller,34,YES,128.98
5646,Fully Accredited Easy & Achievable Weight Loss Diploma,4.8,Weight Loss,Dr Karen E Wells,2,YES,104.98
5647,"Java-8 Code Management (Packages, Jar Files etc )",5,Java,Gyan Prakash Tiwary,7,YES,29.98
5648,A Conceptual and Regulatory Framework,0,Bookkeeping,Navkar Digital Institute,5.5,YES,29.98
5649,"Diversity, Equity, and Inclusion: A Beginnerâ€™s Guide",4.5,Diversity and Inclusion,Ulysses Smith,1,YES,40.98
5650,Clickfunnels & Sales Funnels MASTERY in 2021 + FREE Funnels!,3.9,ClickFunnels,Kevin David,6.5,YES,128.98
5651,Ultimate Cinematic Music,0,Music Composition,Costas Christodoulou,3,YES,40.98
5652,65 Actionable Branding Strategies: 3x Your Traffic,3.8,Business Branding,iMarket XL,1.5,YES,138.98
5653,The Real Yoga,0,Unknown,Dheeraj Sachdeva,0.6,YES,29.98
5654,Sculpt a Complex Catacomb Environment Scene with ZBrush,5,3D Modeling,3dmotive LLC,7,YES,29.98
5655,Affiliate Marketing for Beginners,3.2,Unknown,Tariq SP,4,YES,29.98
5656,What's new in Microsoft Windows Server 2022,0,Windows Server,Andrei Vlad,1,YES,29.98
5657,Physics: Advanced Kinematics and AP Physics,5,Physics,KUNAL MUKHERJEE,2,YES,29.98
5658,Watercolor Landscapes for Beginners,0,Unknown,Suhasini Badam,2,YES,34.98
5659,Logic Pro X 101 Masterclass - Logic Pro Music Production,4.5,Logic Pro X,Martin Svensson,47.5,YES,128.98
5660,How to Unleash the Power of the Bible to Change Your Life,4.9,The Bible,Paula Whidden,2.5,YES,59.98
5661,Google Advance Search - Search The Web As Professional,3.7,Online Search,Ankesh Pareek,1,YES,40.98
5662,FL Studio 20 Workflow - Learn How To Work Fast in FL Studio,4.6,FL Studio,Martin Svensson,1.5,YES,128.98
5663,Accounting made Easy: A Quick guide to Debit and Credit!,5,Financial Accounting,Aamir Hussain,0.516666666666666,YES,29.98
5664,Healing Using Essential Oils And Other Benefits,0,Essential Oil,Marilyn Rojas,1,YES,29.98
5665,Complete Python + Django + Data Science course,4.8,Python,YouRa Allakhverdov,37.5,YES,128.98
5666,How to carry out a usability expert review,4.8,Usability Testing,David Travis,5.5,YES,59.98
5667,Organic Chemistry by AD,0,Organic Chemistry,Anup Das,23,YES,29.98
5668,How to build your teaching eco system?,0,Learning Technologies,Dr. Dheeraj Mehrotra,0.666666666666666,YES,29.98
5669,Allen Bradley PLC Training | PIDE Programming & PIDE Tuning,0,PLC,Shane Welcher,2,YES,34.98
5670,How To Build A Content Site That Makes You Passive Ethereum,5,Blockchain,Daniel Plants,1,YES,128.98
5671,Advanced Electrical Safety at Workplace,5,Workplace Health and Safety,Alpha Academy,2.5,YES,29.98
5672,Posturecise (Level 1) Create Healthy Posture Habits for Life,4.6,Posture,Posture Videos,1,YES,44.98
5673,Photoshop and Photography Digital Art Compositing Course,4.5,Photography,"Chad Neuman, Ph.D.",3.5,YES,59.98
5674,Online Psychology and Persuasion for Conversion Optimization,4.5,Marketing Psychology,Ruben de Boer,5,YES,128.98
5675,How to market your book in Germany,5,Book Marketing,Anja Ritter,3,YES,40.98
5676,Personal Brand: Branding-Discover Your Standout Personalityâ„¢,1,Personal Branding,Joyce W. Solomon,1,YES,29.98
5677,Solidity: State and Functions,5,Solidity,trevor oakley,1,YES,29.98
5678,Expert Nail Technician Course - Become a SuperStar Nail Tech,4.7,Nail Art,Liliya Saxon,6.5,YES,104.98
5679,Short Power in Baguazhang,5,Martial Arts,Kelly Whelan-Enns,1,YES,44.98
5680,The Complete Guide to League of Legends,3.9,eSports,LVLUP Dojo,3.5,YES,148.98
5681,Xero - Mastering Purchases in Xero,4.7,Xero,Marion Thomson,2,YES,88.98
5682,Fundamental Beauty & Contouring Technique,4.4,Beauty,Danessa Myricks,1.5,YES,40.98
5683,Mind Mapping Mastery â€“> Effective Mind Maps -> Step by Step,4.3,Mind Mapping,Barry Mapp,6,YES,168.98
5684,Certificate Course on Sports Teaser Video Production,5,Video Editing,Venkatesh B,0.65,YES,29.98
5685,Business Applications with Excel and MySQL Database,0,Excel VBA,Mor Sagmon,3,YES,128.98
5686,Soft Fruit Gardening - Easy Growing Guide,5,Gardening,Brian Matthews,1.5,YES,29.98
5687,Photoshop (Photo Retouch All In One),0,Photoshop Retouching,David Hyldkrog,10,YES,29.98
5688,The Complete Android 10 & Kotlin Development Masterclass,4.5,Android Development,Denis Panjuta,45.5,YES,128.98
5689,Learn Black and White Photography Retouching in Photoshop,4.2,Black and White Photography,Marcin Mikus,4,YES,128.98
5690,Learn Photoshop From Scratch Practically,1.7,Photoshop,Abdul Motin,0.55,YES,128.98
5691,How To Find Keywords To Reach The First Page Of Google,4.4,Keyword Research,Sandor Kiss,2,YES,128.98
5692,The Craft of Photoshop : Developing Landscapes,4.7,Landscape Photography,Simon Foster,5.5,YES,59.98
5693,SEO 2021: Training with SEO Expert for Beginners,4.2,SEO,Arkadiusz WÅ‚odarczyk,3.5,YES,128.98
5694,How to Create Silent Subliminal Recordings,4.6,Audio Editing,Peter Gagliardo,0.5,YES,40.98
5695,Excel Magic 5 -Building Interactive Budgeting Model in Excel,4,Excel,"Lenny Wu, MBA, CPA, CGA",1,YES,108.98
